sample_idx,phenotype,T1_Pred,T1_True,T2_Pred,T2_True,T3_Pred,T3_True,T4_Pred,T4_True,T5_Pred,T5_True,T6_Pred,T6_True,T7_Pred,T7_True,T8_Pred,T8_True,T9_Pred,T9_True,T10_Pred,T10_True,T11_Pred,T11_True,T12_Pred,T12_True,T13_Pred,T13_True,T14_Pred,T14_True,T15_Pred,T15_True
107,sim_pheno,1.4030464887619019,0.9842041730880737,2.0782811641693115,1.6459845304489136,3.1918752193450928,2.710726499557495,4.792830467224121,4.357196807861328,7.023662567138672,6.753365516662598,9.998274803161621,9.949671745300293,13.62865161895752,13.751678466796875,17.49222183227539,17.703441619873047,20.94193458557129,21.274765014648438,23.770036697387695,24.116729736328125,25.889341354370117,26.157936096191406,27.393369674682617,27.518510818481445,28.427581787109375,28.380840301513672,29.080638885498047,28.91004753112793,29.525197982788086,29.22842025756836
108,sim_pheno,2.0134971141815186,0.9779080152511597,2.575310468673706,1.6753205060958862,3.5633599758148193,2.82608962059021,5.05910587310791,4.649659156799316,7.20826530456543,7.361987113952637,10.149718284606934,11.038576126098633,13.822949409484863,15.441631317138672,17.80472755432129,19.99555015563965,21.518922805786133,24.04423713684082,24.661476135253906,27.18733787536621,27.07240867614746,29.380207061767578,28.8341007232666,30.798572540283203,30.048532485961914,31.67156982421875,30.878122329711914,32.19258499145508,31.458356857299805,32.497825622558594
109,sim_pheno,2.157555341720581,1.635008692741394,2.7538554668426514,2.464958906173706,3.765059232711792,3.673936605453491,5.2971038818359375,5.386638641357422,7.511724472045898,7.719529151916504,10.550544738769531,10.732855796813965,14.455777168273926,14.36894416809082,18.693145751953125,18.412771224975586,22.66120147705078,22.521635055541992,26.143192291259766,26.330711364746094,28.83490562438965,29.573144912719727,30.813352584838867,32.13876724243164,32.17319869995117,34.053977966308594,33.044864654541016,35.42239761352539,33.48529052734375,36.36983108520508
110,sim_pheno,1.1442469358444214,1.022969126701355,1.7619818449020386,1.6500118970870972,2.773798704147339,2.629856824874878,4.275585174560547,4.115338325500488,6.392919540405273,6.267086982727051,9.268595695495605,9.186811447143555,12.87851333618164,12.816115379333496,16.706689834594727,16.86623191833496,20.4007625579834,20.876344680786133,23.51540756225586,24.40308952331543,25.95423698425293,27.195701599121094,27.760211944580078,29.22884750366211,29.000822067260742,30.620302200317383,29.772449493408203,31.53275489807129,30.163421630859375,32.114444732666016
111,sim_pheno,2.0739381313323975,1.2943037748336792,2.7035701274871826,2.05631422996521,3.7303264141082764,3.2264106273651123,5.277261734008789,4.967662811279297,7.520454406738281,7.44156551361084,10.627131462097168,10.734565734863281,14.553964614868164,14.757173538208008,18.77728843688965,19.185943603515625,22.84003448486328,23.53716468811035,26.42021369934082,27.359336853027344,29.171714782714844,30.400299072265625,31.219274520874023,32.63470458984375,32.630775451660156,34.182315826416016,33.54079055786133,35.21089553833008,34.01783752441406,35.875885009765625
112,sim_pheno,1.9621638059616089,1.254067301750183,2.563524007797241,1.979740023612976,3.581552267074585,3.085095167160034,5.105664253234863,4.715147018432617,7.288731575012207,7.007715225219727,10.244539260864258,10.026076316833496,13.915094375610352,13.672369003295898,17.957948684692383,17.64590835571289,21.74789810180664,21.518033981323242,24.958755493164062,24.901338577270508,27.401365280151367,27.587032318115234,29.180130004882812,29.561126708984375,30.4150333404541,30.931625366210938,31.264116287231445,31.845787048339844,31.85890769958496,32.43940353393555
113,sim_pheno,0.7740916013717651,0.8132246732711792,1.4597681760787964,1.4108647108078003,2.5582549571990967,2.40494704246521,4.119763374328613,3.9836833477020264,6.274509429931641,6.315546035766602,9.118058204650879,9.415434837341309,12.593775749206543,13.006051063537598,16.32541275024414,16.55755615234375,19.764530181884766,19.56203269958496,22.474672317504883,21.785484313964844,24.506240844726562,23.273338317871094,25.94968605041504,24.20305633544922,26.96511459350586,24.759368896484375,27.574283599853516,25.083656311035156,27.945146560668945,25.269811630249023
114,sim_pheno,1.6029614210128784,0.7113531827926636,2.130958318710327,1.2647684812545776,3.066251516342163,2.2153937816619873,4.507706642150879,3.784174680709839,6.58571720123291,6.2094011306762695,9.41031551361084,9.60444450378418,12.958578109741211,13.751469612121582,16.84439468383789,18.050174713134766,20.657899856567383,21.810714721679688,23.9691104888916,24.642391204833984,26.58832550048828,26.543106079101562,28.558685302734375,27.72249984741211,29.977317810058594,28.418977737426758,30.943603515625,28.81831169128418,31.513120651245117,29.043407440185547
115,sim_pheno,0.6209772825241089,1.1962803602218628,1.2566050291061401,1.8729866743087769,2.3558108806610107,2.896808385848999,3.945859670639038,4.399300575256348,6.133630752563477,6.508451461791992,9.002420425415039,9.29175090789795,12.449899673461914,12.679621696472168,16.14869499206543,16.4202823638916,19.647043228149414,20.130868911743164,22.46738624572754,23.440391540527344,24.553346633911133,26.123735427856445,26.022241592407227,28.13613510131836,27.045618057250977,29.55880355834961,27.63546371459961,30.523090362548828,27.944196701049805,31.158170700073242
116,sim_pheno,0.9202574491500854,1.0221365690231323,1.498930811882019,1.662779688835144,2.51847243309021,2.6690566539764404,4.017096519470215,4.196821212768555,6.111525535583496,6.40062141418457,8.928369522094727,9.35581111907959,12.455119132995605,12.953259468078613,16.228113174438477,16.850744247436523,19.787731170654297,20.57455825805664,22.663837432861328,23.72881507873535,24.82550811767578,26.13935089111328,26.3818416595459,27.84060287475586,27.480880737304688,28.974956512451172,28.15055274963379,29.702939987182617,28.519500732421875,30.158729553222656
117,sim_pheno,0.9259527921676636,1.0686815977096558,1.5454338788986206,1.7338980436325073,2.5569417476654053,2.768939733505249,4.025687217712402,4.316215515136719,6.100210189819336,6.496116638183594,8.907913208007812,9.324036598205566,12.348468780517578,12.624317169189453,16.054967880249023,16.032047271728516,19.538759231567383,19.133638381958008,22.435033798217773,21.648754119873047,24.67141342163086,23.504138946533203,26.29143524169922,24.779468536376953,27.454795837402344,25.614084243774414,28.23079490661621,26.142868041992188,28.759523391723633,26.471036911010742
118,sim_pheno,1.0597704648971558,1.0767468214035034,1.7466353178024292,1.7646807432174683,2.884800672531128,2.8463313579559326,4.514355659484863,4.479422569274902,6.76261043548584,6.800039291381836,9.714946746826172,9.828642845153809,13.308890342712402,13.37066650390625,17.27395248413086,17.01862335205078,20.953317642211914,20.315397262573242,23.957012176513672,22.960988998413086,26.190914154052734,24.88882064819336,27.739398956298828,26.19709587097168,28.75774383544922,27.04258918762207,29.361919403076172,27.571874618530273,29.703197479248047,27.896635055541992
119,sim_pheno,0.9706200361251831,1.1430662870407104,1.5975273847579956,1.8261059522628784,2.653528928756714,2.879610776901245,4.214655876159668,4.452175140380859,6.409175872802734,6.688459396362305,9.342446327209473,9.658778190612793,12.968999862670898,13.265660285949707,16.87980842590332,17.19756317138672,20.545347213745117,21.010251998901367,23.623096466064453,24.309953689575195,26.033842086791992,26.896137237548828,27.799108505249023,28.770017623901367,29.037343978881836,30.051904678344727,29.842514038085938,30.894695281982422,30.33454704284668,31.434429168701172
120,sim_pheno,1.5161646604537964,1.099436640739441,2.141538381576538,1.7391470670700073,3.126603841781616,2.7179019451141357,4.570703506469727,4.170533180236816,6.650869369506836,6.232001304626465,9.510160446166992,8.978827476501465,13.096879959106445,12.346972465515137,17.170509338378906,16.08025550842285,21.107078552246094,19.7822208404541,24.543455123901367,23.069215774536133,27.269241333007812,25.713525772094727,29.29339599609375,27.677001953125,30.69966697692871,29.049890518188477,31.689041137695312,29.9699764251709,32.3387565612793,30.569210052490234
121,sim_pheno,1.3593653440475464,0.9684122800827026,1.8073147535324097,1.5788534879684448,2.6685397624969482,2.5427539348602295,4.025678634643555,4.017885208129883,6.013768196105957,6.170687675476074,8.77192211151123,9.104235649108887,12.231303215026855,12.749116897583008,16.015321731567383,16.79193687438965,19.744375228881836,20.74868392944336,22.978012084960938,24.174266815185547,25.540376663208008,26.839000701904297,27.47887420654297,28.74445343017578,28.8870849609375,30.026426315307617,29.859100341796875,30.85394859313965,30.437576293945312,31.373929977416992
122,sim_pheno,1.7514132261276245,1.2773512601852417,2.3999040126800537,2.029283285140991,3.4746205806732178,3.176098585128784,5.0352067947387695,4.861197471618652,7.2240495681762695,7.206398963928223,10.181258201599121,10.23513126373291,13.848417282104492,13.790155410766602,17.725954055786133,17.523530960083008,21.21333885192871,21.012920379638672,24.006099700927734,23.936534881591797,26.08077049255371,26.169937133789062,27.552400588989258,27.758609771728516,28.54962730407715,28.832204818725586,29.156538009643555,29.53281593322754,29.562591552734375,29.979663848876953
123,sim_pheno,0.2634638249874115,1.1692122220993042,0.8941906690597534,1.7536572217941284,1.8863638639450073,2.6025798320770264,3.3121297359466553,3.804325819015503,5.291718482971191,5.444985389709473,7.937573432922363,7.5774126052856445,11.251299858093262,10.1786527633667,14.89480972290039,13.117030143737793,18.439239501953125,16.1614990234375,21.3900203704834,19.046171188354492,23.69371795654297,21.556991577148438,25.40167808532715,23.585952758789062,26.590930938720703,25.129358291625977,27.340782165527344,26.250272750854492,27.74407196044922,27.03725814819336
124,sim_pheno,0.9100340604782104,1.0799025297164917,1.585753321647644,1.7201508283615112,2.6065480709075928,2.7049834728240967,4.077034950256348,4.171684265136719,6.149382591247559,6.254155158996582,8.957956314086914,9.018898010253906,12.399744033813477,12.37956428527832,16.084821701049805,16.052881240844727,19.615137100219727,19.629735946655273,22.582881927490234,22.741451263427734,24.89369773864746,25.193992614746094,26.568164825439453,26.9808406829834,27.739225387573242,28.209463119506836,28.512460708618164,29.0210018157959,29.0120849609375,29.542919158935547
125,sim_pheno,0.896844744682312,0.9439505338668823,1.5509175062179565,1.5647505521774292,2.6322715282440186,2.552284002304077,4.171591758728027,4.059636116027832,6.300626754760742,6.221285820007324,9.093968391418457,9.059290885925293,12.373595237731934,12.382539749145508,15.894061088562012,15.79040241241455,19.134624481201172,18.84109878540039,21.762622833251953,21.257305145263672,23.721317291259766,22.992008209228516,25.100446701049805,24.151538848876953,26.05877113342285,24.890039443969727,26.671945571899414,25.34600830078125,27.12664794921875,25.622159957885742
126,sim_pheno,0.676294207572937,0.9992798566818237,1.1930445432662964,1.560139536857605,2.066434621810913,2.4073522090911865,3.3757035732269287,3.650258779525757,5.239355087280273,5.397646903991699,7.768832206726074,7.712674140930176,10.928668975830078,10.549826622009277,14.399106979370117,13.712745666503906,17.810922622680664,16.887353897094727,20.689788818359375,19.755020141601562,22.977458953857422,22.109119415283203,24.702098846435547,23.894498825073242,25.957454681396484,25.168909072875977,26.83829116821289,26.03973960876465,27.45034408569336,26.6171932220459
127,sim_pheno,1.231775164604187,0.8404253721237183,1.8689707517623901,1.4278916120529175,2.9109981060028076,2.3930299282073975,4.435845375061035,3.9229352474212646,6.5886335372924805,6.21574592590332,9.459200859069824,9.378314018249512,13.005651473999023,13.275562286376953,16.963062286376953,17.4625186920166,20.73812484741211,21.347084045410156,23.920917510986328,24.490413665771484,26.38193130493164,26.7642822265625,28.168109893798828,28.279220581054688,29.42611312866211,29.233959197998047,30.254295349121094,29.814735412597656,30.777231216430664,30.16044807434082
128,sim_pheno,0.005829674191772938,0.7107399702072144,0.8002966642379761,1.2515486478805542,1.9571398496627808,2.1664960384368896,3.5053822994232178,3.645733594894409,5.573864936828613,5.870306015014648,8.25025463104248,8.876405715942383,11.409835815429688,12.400949478149414,14.79974365234375,15.906388282775879,17.93500518798828,18.866304397583008,20.38193130493164,21.039216995239258,22.17601776123047,22.47595977783203,23.409631729125977,23.36138916015625,24.2624454498291,23.88359260559082,24.7773494720459,24.183624267578125,25.153762817382812,24.353422164916992
129,sim_pheno,-0.08664049208164215,0.9508179426193237,0.6467636823654175,1.5299700498580933,1.7626570463180542,2.4267375469207764,3.2877461910247803,3.7658774852752686,5.334453582763672,5.661139488220215,7.970434188842773,8.149359703063965,11.138883590698242,11.112563133239746,14.510499000549316,14.257793426513672,17.61875343322754,17.21356964111328,20.125038146972656,19.69000816345215,22.024166107177734,21.572908401489258,23.345169067382812,22.901552200317383,24.23309326171875,23.790477752685547,24.763179779052734,24.36421775817871,25.10441780090332,24.725984573364258
130,sim_pheno,1.0541256666183472,1.0782850980758667,1.6831330060958862,1.744242548942566,2.718086004257202,2.7836453914642334,4.233554840087891,4.351310729980469,6.373661041259766,6.597728729248047,9.2504243850708,9.591448783874512,12.78782844543457,13.217370986938477,16.653324127197266,17.133262634277344,20.3194637298584,20.871807098388672,23.397621154785156,24.043712615966797,25.797950744628906,26.476333618164062,27.533851623535156,28.201379776000977,28.69105339050293,29.357816696166992,29.412967681884766,30.104154586791992,29.803007125854492,30.57406997680664
131,sim_pheno,0.9304817914962769,1.1083487272262573,1.541976809501648,1.754266619682312,2.5679643154144287,2.7420461177825928,4.04414176940918,4.205957412719727,6.105408668518066,6.277629852294922,8.85708999633789,9.025652885437012,12.203010559082031,12.373894691467285,15.931127548217773,16.055612564086914,19.42510414123535,19.674076080322266,22.27178955078125,22.858495712280273,24.454633712768555,25.399768829345703,26.0273494720459,27.27406883239746,27.14727783203125,28.57759666442871,27.891782760620117,29.44757080078125,28.411741256713867,30.012331008911133
132,sim_pheno,1.2628897428512573,1.1413429975509644,1.947274088859558,1.8433512449264526,3.0268542766571045,2.9370124340057373,4.5864715576171875,4.583296775817871,6.764655113220215,6.937580108642578,9.685869216918945,10.06876277923584,13.303994178771973,13.854409217834473,17.185266494750977,17.937360763549805,20.814800262451172,21.83270263671875,23.8256778717041,25.13763999938965,26.168176651000977,27.673795700073242,27.86977195739746,29.474090576171875,29.048768997192383,30.682510375976562,29.80603790283203,31.463481903076172,30.26909065246582,31.955915451049805
133,sim_pheno,1.2909544706344604,1.1896599531173706,1.9160155057907104,1.882853388786316,2.9552924633026123,2.940734624862671,4.489519119262695,4.502545356750488,6.660486221313477,6.69907283782959,9.583024024963379,9.586285591125488,13.159219741821289,13.061773300170898,17.01207733154297,16.828460693359375,20.707271575927734,20.473466873168945,23.84491729736328,23.63383674621582,26.280656814575195,26.1234188079834,28.044113159179688,27.940505981445312,29.274784088134766,29.19420051574707,30.08772850036621,30.02597427368164,30.620256423950195,30.56357765197754
134,sim_pheno,0.1426285356283188,0.9867581129074097,0.7623976469039917,1.582121729850769,1.8006638288497925,2.505338430404663,3.2873847484588623,3.8926398754119873,5.339075088500977,5.8818559646606445,8.03676986694336,8.550514221191406,11.310328483581543,11.828128814697266,14.837278366088867,15.443737030029297,18.1243953704834,18.988819122314453,20.800222396850586,22.08506965637207,22.848569869995117,24.52770233154297,24.299407958984375,26.304563522338867,25.296226501464844,27.52227210998535,25.891244888305664,28.323060989379883,26.243942260742188,28.83547592163086
135,sim_pheno,1.753137469291687,1.0138996839523315,2.2524640560150146,1.6274327039718628,3.131024122238159,2.5808513164520264,4.499734878540039,4.017827033996582,6.518320083618164,6.0867919921875,9.319665908813477,8.877646446228027,12.847940444946289,12.328611373901367,16.733501434326172,16.16469383239746,20.485319137573242,19.955312728881836,23.69873046875,23.28941535949707,26.263320922851562,25.93474578857422,28.1673641204834,27.86712074279785,29.518810272216797,29.195117950439453,30.435686111450195,30.069931030273438,31.006193161010742,30.630247116088867
136,sim_pheno,0.7728451490402222,1.1153992414474487,1.4396332502365112,1.7869623899459839,2.4793975353240967,2.8196399211883545,3.9358632564544678,4.348161697387695,5.946712493896484,6.4874372482299805,8.60369873046875,9.258234977722168,11.792515754699707,12.507832527160645,15.355157852172852,15.903347969055176,18.772274017333984,19.049009323120117,21.57025718688965,21.654481887817383,23.71935272216797,23.619670867919922,25.265432357788086,24.9997615814209,26.370546340942383,25.921064376831055,27.088497161865234,26.51546859741211,27.573471069335938,26.890565872192383
137,sim_pheno,0.3081282079219818,1.211668848991394,1.0487498044967651,1.863911509513855,2.208575963973999,2.832524061203003,3.8206870555877686,4.228425979614258,5.998847007751465,6.155482292175293,8.851844787597656,8.663739204406738,12.26520824432373,11.689709663391113,15.896059036254883,15.022942543029785,19.376964569091797,18.346153259277344,22.129470825195312,21.34577178955078,24.162113189697266,23.819833755493164,25.615690231323242,25.71306610107422,26.645586013793945,27.08038902282715,27.263944625854492,28.02716636657715,27.63164520263672,28.663782119750977
138,sim_pheno,1.209091067314148,1.0503758192062378,1.762018084526062,1.6880654096603394,2.697192907333374,2.6788594722747803,4.090665817260742,4.16988468170166,6.098676681518555,6.309211730957031,8.838775634765625,9.17771053314209,12.255826950073242,12.693556785583496,16.065889358520508,16.557811737060547,19.763063430786133,20.327796936035156,22.944604873657227,23.601537704467773,25.488388061523438,26.169025421142578,27.38463020324707,28.02641487121582,28.74651527404785,29.29303741455078,29.690893173217773,30.12238311767578,30.29818344116211,30.651050567626953
139,sim_pheno,1.5266274213790894,0.89366614818573,2.100640058517456,1.5105856657028198,3.0676162242889404,2.5179402828216553,4.52557373046875,4.104043006896973,6.602423667907715,6.463710784912109,9.432957649230957,9.69381332397461,13.008790016174316,13.645812034606934,16.813518524169922,17.867280960083008,20.48240852355957,21.770418167114258,23.650331497192383,24.926097869873047,26.1533145904541,27.212068557739258,28.014286041259766,28.739561080932617,29.33028221130371,29.7059326171875,30.217580795288086,30.29631996154785,30.765756607055664,30.649335861206055
140,sim_pheno,1.1132506132125854,1.0578583478927612,1.7141417264938354,1.686369776725769,2.699078321456909,2.6555726528167725,4.138354301452637,4.104742050170898,6.187924385070801,6.1746063232421875,8.939214706420898,8.945612907409668,12.308073043823242,12.35030460357666,16.034507751464844,16.118844985961914,19.603364944458008,19.8371639251709,22.621898651123047,23.112285614013672,24.9599666595459,25.720870971679688,26.664690017700195,27.636999130249023,27.837194442749023,28.96239471435547,28.617807388305664,29.841508865356445,29.111722946166992,30.408504486083984
141,sim_pheno,0.7536190748214722,0.9944418668746948,1.2197188138961792,1.5873793363571167,2.081507444381714,2.5022971630096436,3.406355619430542,3.8701703548431396,5.3152570724487305,5.821672439575195,7.912172794342041,8.427550315856934,11.17924976348877,11.615976333618164,14.800206184387207,15.124979972839355,18.321123123168945,18.563796997070312,21.30034828186035,21.571287155151367,23.659666061401367,23.950700759887695,25.440107345581055,25.68827247619629,26.716289520263672,26.88429069519043,27.569324493408203,27.67441177368164,28.081905364990234,28.182323455810547
142,sim_pheno,0.21969209611415863,1.0859192609786987,0.93095862865448,1.7152708768844604,2.031890630722046,2.6762912273406982,3.575922727584839,4.099328994750977,5.703646659851074,6.113363265991211,8.528557777404785,8.788735389709473,11.96081256866455,12.058341979980469,15.750313758850098,15.670380592346191,19.35007095336914,19.241531372070312,22.408205032348633,22.40511703491211,24.80526351928711,24.946392059326172,26.525779724121094,26.832042694091797,27.680994033813477,28.150432586669922,28.382286071777344,29.03433609008789,28.725872039794922,29.610395431518555
143,sim_pheno,1.2098597288131714,0.989587664604187,1.686604380607605,1.5952786207199097,2.539208173751831,2.5388219356536865,3.842909574508667,3.9615581035614014,5.725002288818359,6.004826545715332,8.306023597717285,8.742923736572266,11.506767272949219,12.090448379516602,15.092970848083496,15.75277328491211,18.66810417175293,19.30316162109375,21.739686965942383,22.363679885864258,24.1912784576416,24.74602508544922,26.04814338684082,26.45738410949707,27.41036033630371,27.617088317871094,28.3724422454834,28.372224807739258,29.024337768554688,28.85123634338379
144,sim_pheno,0.5688303709030151,1.1265171766281128,1.3846501111984253,1.8241547346115112,2.585649251937866,2.910358190536499,4.23076057434082,4.539346694946289,6.461220741271973,6.850017547607422,9.420628547668457,9.881364822387695,13.112895011901855,13.475151062011719,17.01615333557129,17.257789611816406,20.5705509185791,20.771867752075195,23.383281707763672,23.677467346191406,25.499338150024414,25.857269287109375,26.96944808959961,27.376171112060547,27.95037841796875,28.380895614624023,28.49882698059082,29.022825241088867,28.7632999420166,29.423912048339844
145,sim_pheno,1.2337816953659058,1.0811136960983276,1.7954825162887573,1.7420090436935425,2.738788366317749,2.7713840007781982,4.150961875915527,4.323763847351074,6.170696258544922,6.5545501708984375,8.931551933288574,9.547492980957031,12.359759330749512,13.213428497314453,16.095895767211914,17.234086990356445,19.7691593170166,21.143064498901367,22.948699951171875,24.522581100463867,25.473663330078125,27.160341262817383,27.39515495300293,29.05954360961914,28.798337936401367,30.348962783813477,29.779470443725586,31.189836502075195,30.38982582092285,31.723894119262695
146,sim_pheno,0.2770756185054779,0.9877842664718628,0.9391649961471558,1.635079264640808,2.026059865951538,2.658607244491577,3.5546681880950928,4.205070495605469,5.648344039916992,6.388125419616699,8.394268035888672,9.191518783569336,11.63630485534668,12.38448429107666,15.086210250854492,15.560072898864746,18.281661987304688,18.319849014282227,20.853532791137695,20.450824737548828,22.76302719116211,21.95090675354004,24.09522819519043,22.939441680908203,25.00066566467285,23.56285285949707,25.51650047302246,23.945159912109375,25.826658248901367,24.17560577392578
147,sim_pheno,1.1443527936935425,1.161354899406433,1.8450669050216675,1.893833041191101,2.980153799057007,3.0464417934417725,4.590441703796387,4.798225402832031,6.827672958374023,7.32490348815918,9.840152740478516,10.707125663757324,13.483132362365723,14.809049606323242,17.341344833374023,19.22786521911621,20.878469467163086,23.41988754272461,23.834550857543945,26.94367218017578,26.07965660095215,29.616819381713867,27.69276237487793,31.49100685119629,28.801931381225586,32.73359680175781,29.509122848510742,33.52719497680664,29.962371826171875,34.02198791503906
148,sim_pheno,0.3083370625972748,1.1095675230026245,0.9169281721115112,1.7164934873580933,1.908908724784851,2.6220738887786865,3.3116042613983154,3.9317920207977295,5.238940238952637,5.743036270141602,7.759023666381836,8.098627090454102,10.81976318359375,10.928977012634277,14.077417373657227,14.023439407348633,17.070266723632812,17.076255798339844,19.473854064941406,19.797435760498047,21.27402687072754,22.01221466064453,22.522964477539062,23.68523597717285,23.384492874145508,24.8791561126709,23.92462158203125,25.697023391723633,24.32512664794922,26.241703033447266
149,sim_pheno,0.6818293333053589,1.0522106885910034,1.2614258527755737,1.6293286085128784,2.1854093074798584,2.495751142501831,3.540339231491089,3.76194167137146,5.452265739440918,5.541375160217285,8.013529777526855,7.909348964691162,11.213109016418457,10.841766357421875,14.777461051940918,14.166070938110352,18.25506591796875,17.577383041381836,21.214031219482422,20.73828887939453,23.55573272705078,23.401927947998047,25.28335189819336,25.472759246826172,26.502912521362305,26.984119415283203,27.312742233276367,28.03702735900879,27.819095611572266,28.746997833251953
150,sim_pheno,1.6052111387252808,1.2851933240890503,2.210840940475464,2.003568410873413,3.2254083156585693,3.0846965312957764,4.746523857116699,4.662060737609863,6.937255859375,6.862307548522949,9.953418731689453,9.746495246887207,13.64937973022461,13.234121322631836,17.59837532043457,17.062395095825195,21.33936309814453,20.842878341674805,24.578344345092773,24.20572280883789,27.10152244567871,26.93010902404785,28.937667846679688,28.97492790222168,30.157052993774414,30.423381805419922,30.9511775970459,31.407855987548828,31.417774200439453,32.058311462402344
151,sim_pheno,0.9279011487960815,1.2302216291427612,1.531549334526062,1.93730628490448,2.5664079189300537,3.007892370223999,4.081337928771973,4.572736740112305,6.188830375671387,6.746103286743164,8.9959135055542,9.559799194335938,12.429231643676758,12.888742446899414,16.092561721801758,16.432174682617188,19.539953231811523,19.803749084472656,22.281240463256836,22.686267852783203,24.33382225036621,24.933677673339844,25.814002990722656,26.56324577331543,26.861949920654297,27.683664321899414,27.492414474487305,28.426151275634766,27.850894927978516,28.90625
152,sim_pheno,1.3197726011276245,1.5483330488204956,1.9290655851364136,2.3051440715789795,2.9057281017303467,3.3933322429656982,4.343732833862305,4.915829658508301,6.398368835449219,6.966519355773926,9.213300704956055,9.59164810180664,12.713047981262207,12.741683959960938,16.517967224121094,16.24106216430664,20.198684692382812,19.810636520385742,23.342601776123047,23.148591995239258,25.830461502075195,26.025569915771484,27.668123245239258,28.3360652923584,28.976932525634766,30.088579177856445,29.89076805114746,31.36110496520996,30.524614334106445,32.25612258911133
153,sim_pheno,0.803770899772644,0.7826746702194214,1.4340695142745972,1.3348559141159058,2.423067808151245,2.2448489665985107,3.8534152507781982,3.6903693675994873,5.871890068054199,5.8576250076293945,8.56787109375,8.840841293334961,11.890984535217285,12.498132705688477,15.589425086975098,16.395151138305664,19.173078536987305,19.973600387573242,22.178190231323242,22.83765983581543,24.536033630371094,24.888212203979492,26.26679229736328,26.24205207824707,27.47349739074707,27.088722229003906,28.251062393188477,27.600383758544922,28.714439392089844,27.903213500976562
154,sim_pheno,1.399748682975769,1.1025046110153198,2.013019323348999,1.7524985074996948,3.036696195602417,2.7503602504730225,4.550319671630859,4.23394775390625,6.696491241455078,6.337801933288574,9.595680236816406,9.129522323608398,13.171045303344727,12.52461051940918,17.003177642822266,16.241535186767578,20.631994247436523,19.870492935180664,23.70036506652832,23.038301467895508,26.10060691833496,25.544408798217773,27.864912033081055,27.377103805541992,29.11970329284668,28.641685485839844,29.982770919799805,29.47966957092285,30.585403442382812,30.020179748535156
155,sim_pheno,1.4772824048995972,0.7411516904830933,2.0159451961517334,1.2867640256881714,2.9282901287078857,2.2019546031951904,4.291269302368164,3.6794345378875732,6.261717796325684,5.9233551025390625,8.926812171936035,9.03381633758545,12.204689979553223,12.840738296508789,15.85835075378418,16.849578857421875,19.393505096435547,20.45499038696289,22.38788604736328,23.265647888183594,24.688570022583008,25.222332000732422,26.33637237548828,26.47964859008789,27.452857971191406,27.246471405029297,28.182544708251953,27.699350357055664,28.648876190185547,27.961748123168945
156,sim_pheno,1.7407082319259644,1.4002493619918823,2.3241727352142334,2.150801420211792,3.3211019039154053,3.2655303478240967,4.817013740539551,4.874451637268066,6.9547624588012695,7.103302955627441,9.87411880493164,10.021627426147461,13.582367897033691,13.572918891906738,17.561567306518555,17.528764724731445,21.326038360595703,21.523849487304688,24.53460693359375,25.178483963012695,27.066892623901367,28.23125457763672,28.933879852294922,30.593551635742188,30.241331100463867,32.31564712524414,31.11075782775879,33.517173767089844,31.663869857788086,34.330074310302734
157,sim_pheno,0.22999845445156097,0.9376686811447144,0.9378393888473511,1.550331950187683,2.058530569076538,2.525891065597534,3.610795736312866,4.02186393737793,5.706443786621094,6.1883087158203125,8.404502868652344,9.079229354858398,11.620962142944336,12.542819023132324,15.006678581237793,16.1947078704834,18.070960998535156,19.561267852783203,20.574148178100586,22.301694869995117,22.482810974121094,24.315265655517578,23.835737228393555,25.68613052368164,24.771451950073242,26.571657180786133,25.37181282043457,27.124408721923828,25.824445724487305,27.462093353271484
158,sim_pheno,1.365411639213562,1.0038717985153198,2.051013708114624,1.6503304243087769,3.0464093685150146,2.672574758529663,4.472726821899414,4.228182792663574,6.501611709594727,6.462408065795898,9.266584396362305,9.418497085571289,12.695326805114746,12.932125091552734,16.50567054748535,16.613365173339844,20.20370864868164,19.9938907623291,23.32366943359375,22.742603302001953,25.7691593170166,24.764829635620117,27.54292869567871,26.14569854736328,28.72315216064453,27.041282653808594,29.48699951171875,27.60287857055664,29.946945190429688,27.947628021240234
159,sim_pheno,0.6734703779220581,1.1380175352096558,1.3572615385055542,1.797653079032898,2.4417502880096436,2.8023688793182373,3.9916045665740967,4.283011436462402,6.119442939758301,6.362213134765625,8.912802696228027,9.092374801635742,12.247831344604492,12.377755165100098,15.884724617004395,15.940383911132812,19.445436477661133,19.392892837524414,22.376916885375977,22.392803192138672,24.57842254638672,24.762081146240234,26.151412963867188,26.496097564697266,27.228849411010742,27.69571304321289,27.876604080200195,28.493654251098633,28.221553802490234,29.010643005371094
160,sim_pheno,2.1123931407928467,1.6238325834274292,2.7233617305755615,2.4599883556365967,3.7213704586029053,3.6835010051727295,5.230717658996582,5.423548698425293,7.427338600158691,7.800539016723633,10.471980094909668,10.875062942504883,14.291728973388672,14.582656860351562,18.449045181274414,18.693771362304688,22.428417205810547,22.84897232055664,25.9346981048584,26.673492431640625,28.655311584472656,29.9020938873291,30.65155601501465,32.434566497802734,32.00336837768555,34.30892562866211,32.89745330810547,35.63739776611328,33.408912658691406,36.550331115722656
